"VarName","TimeString","VarValue","Validity","Time_ms","Checksum"
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:08:53",0,1,45247422831.7245,SyRR8E
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:08:53",14.82975,1,45247422831.7245,gja5x1
"C6_ME02_FX01_VALUE","17/Nov/2023 10:08:55",-0.8680556,1,45247422855.0463,U6khIJ
"C6_ME02_FX02_VALUE","17/Nov/2023 10:08:55",32.09635,1,45247422855.0463,fwx6dn
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:08:55",0,1,45247422855.0463,oJHHpy
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:08:55",18.12537,1,45247422855.0463,kd/QK2
"C6_ME02_FX01_VALUE","17/Nov/2023 10:08:57",-0.2893519,1,45247422878.3449,Yk4Qa1
"C6_ME02_FX02_VALUE","17/Nov/2023 10:08:57",33.42556,1,45247422878.3449,FZlNcJ
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:08:57",0,1,45247422878.3449,rdr7up
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:08:57",17.16426,1,45247422878.3449,T/P0Oa
"C6_ME02_FX01_VALUE","17/Nov/2023 10:08:59",-0.8680556,1,45247422901.6667,vxghzj
"C6_ME02_FX02_VALUE","17/Nov/2023 10:08:59",34.12001,1,45247422901.6667,QAjyXX
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:08:59",0,1,45247422901.6667,jX5lVr
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:08:59",13.76008,1,45247422901.6667,KqduOR
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:01",-0.2893519,1,45247422924.9884,2O9Tw1
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:01",32.42188,1,45247422924.9884,FcGo79
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:01",0,1,45247422924.9884,XQBAvi
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:01",16.26718,1,45247422924.9884,R3s5AQ
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:03",-0.8680556,1,45247422948.2986,y7aoG9
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:03",32.52496,1,45247422948.2986,LetzLU
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:03",0,1,45247422948.2986,hXgw4i
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:03",17.53301,1,45247422948.2986,kcHlVY
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:05",-0.8680556,1,45247422971.6204,xFxkhN
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:05",33.16515,1,45247422971.6204,nwFcpl
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:05",0,1,45247422971.6204,ip182X
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:05",16.72082,1,45247422971.6204,CNjpXX
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:07",-0.8680556,1,45247422994.9306,benpwl
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:07",33.34961,1,45247422994.9306,sSoPk1
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:07",0,1,45247422994.9306,RfcfUw
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:07",15.69655,1,45247422994.9306,B1KWLv
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:09",-0.8680556,1,45247423018.2523,EuAzLO
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:09",32.8993,1,45247423018.2523,SuSwEk
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:09",0,1,45247423018.2523,yKMsVw
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:09",16.57344,1,45247423018.2523,wxjF6u
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:11",-0.2893519,1,45247423041.5625,8w9fdL
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:11",33.34961,1,45247423041.5625,gu/Vzd
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:11",0,1,45247423041.5625,v1Cqwp
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:11",15.67064,1,45247423041.5625,tNqXWf
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:13",-0.8680556,1,45247423064.8727,qPCo/k
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:13",32.98611,1,45247423064.8727,t14Y0Q
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:13",0,1,45247423064.8727,EA8QwW
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:13",15.12759,1,45247423064.8727,Oebxc7
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:15",-0.8680556,1,45247423088.1713,mb0eks
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:15",33.12174,1,45247423088.1713,UPcZtb
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:15",0,1,45247423088.1713,xhjEe9
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:15",14.9066,1,45247423088.1713,c2ZlKS
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:17",-0.2893519,1,45247423111.4583,X3eZpX
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:17",32.88303,1,45247423111.4583,H/BsLL
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:17",0,1,45247423111.4583,4dub2y
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:17",15.00679,1,45247423111.4583,rD+mJ9
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:19",-0.2893519,1,45247423134.7917,y1sBB6
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:19",32.68229,1,45247423134.7917,6NMdVz
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:19",0,1,45247423134.7917,i5PcFt
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:19",16.05589,1,45247423134.7917,UD1Nd1
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:21",-0.2893519,1,45247423158.1134,wR4O2W
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:21",31.78168,1,45247423158.1134,JH6jZ2
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:21",0,1,45247423158.1134,1MPciA
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:21",19.98813,1,45247423158.1134,5TOaCM
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:23",-0.2893519,1,45247423181.412,E9K4aK
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:23",34.55946,1,45247423181.412,mGAISz
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:23",0,1,45247423181.412,xxEYa2
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:23",13.76121,1,45247423181.412,n5nEcJ
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:25",-0.2893519,1,45247423204.7222,9JyXNG
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:25",33.65885,1,45247423204.7222,O9Wmd+
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:25",0,1,45247423204.7222,SxtiSO
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:25",11.97425,1,45247423204.7222,yAw0i9
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:27",-0.8680556,1,45247423228.0324,yBBlYg
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:27",33.00781,1,45247423228.0324,VBjPfd
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:27",0,1,45247423228.0324,+I23EA
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:27",12.25442,1,45247423228.0324,Xchyih
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:29",-0.8680556,1,45247423251.331,XKXSlm
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:29",33.23568,1,45247423251.331,BIfaWD
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:29",0,1,45247423251.331,ef8GLa
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:29",11.24089,1,45247423251.331,YOCUB1
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:31",-0.8680556,1,45247423274.6528,5A48eq
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:31",33.32791,1,45247423274.6528,pwYUIU
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:31",0,1,45247423274.6528,2WrS/k
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:31",9.650575,1,45247423274.6528,qL5nfc
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:33",-0.2893519,1,45247423297.963,sCeO9O
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:33",33.44184,1,45247423297.963,6aECoT
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:33",0,1,45247423297.963,3qexUS
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:33",8.323236,1,45247423297.963,4NEWf+
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:35",-0.8680556,1,45247423321.2847,d6BY/0
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:35",32.90473,1,45247423321.2847,aJo4t9
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:35",0,1,45247423321.2847,cg0hSk
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:35",8.000824,1,45247423321.2847,ig11V2
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:37",-0.2893519,1,45247423344.6065,g1rbis
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:37",32.8993,1,45247423344.6065,Rgj9/K
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:37",0,1,45247423344.6065,wBbxAY
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:37",8.691949,1,45247423344.6065,rQMUC7
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:39",-0.2893519,1,45247423367.9051,9dKSDu
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:39",33.2194,1,45247423367.9051,l/u6fi
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:39",0,1,45247423367.9167,jXwjXb
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:39",8.276357,1,45247423367.9167,yFxIN0
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:41",-0.8680556,1,45247423391.2384,YWo2Dn
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:41",32.90473,1,45247423391.2384,GmYN9o
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:41",0,1,45247423391.2384,hYUKFI
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:41",8.208351,1,45247423391.2384,U/qspi
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:43",-0.2893519,1,45247423414.5255,SZq+dS
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:43",32.50325,1,45247423414.5255,BBwNSi
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:43",0,1,45247423414.5255,JL/6Qu
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:43",9.898053,1,45247423414.5255,XV/c+V
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:45",-0.8680556,1,45247423437.8472,BVUlCs
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:45",33.04036,1,45247423437.8472,v3oLo4
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:45",0,1,45247423437.8472,eMsWrg
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:45",9.729328,1,45247423437.8472,scl0+W
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:47",-0.2893519,1,45247423461.169,aSmKuK
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:47",32.92101,1,45247423461.169,qDjPn0
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:47",0,1,45247423461.169,0L2IHi
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:47",9.118777,1,45247423461.169,eYh4/F
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:49",-0.2893519,1,45247423484.4792,fbkYar
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:49",34.04405,1,45247423484.4792,pEEEwm
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:49",0,1,45247423484.4792,Dqn0Jg
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:49",5.896126,1,45247423484.4792,leVWoe
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:51",-0.2893519,1,45247423507.8009,PEyfGi
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:51",34.21224,1,45247423507.8009,rpc508
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:51",0,1,45247423507.8009,0ZfBR0
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:51",2.253395,1,45247423507.8009,fk2iEE
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:53",-0.8680556,1,45247423531.0995,SJkB8o
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:53",31.75456,1,45247423531.0995,Vl66qZ
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:53",0,1,45247423531.0995,Sqoqp/
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:53",15.13237,1,45247423531.0995,RL+igo
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:55",-0.2893519,1,45247423554.4097,26RVLK
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:55",33.1326,1,45247423554.4097,cNSeIz
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:55",0,1,45247423554.4097,8KFGsi
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:55",12.65063,1,45247423554.4097,Qvh4Oc
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:57",-0.2893519,1,45247423577.7315,Od1mOC
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:57",33.1543,1,45247423577.7315,K575P6
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:57",0,1,45247423577.7315,ItFcPY
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:57",12.70686,1,45247423577.7315,uVsIHU
"C6_ME02_FX01_VALUE","17/Nov/2023 10:09:59",-0.2893519,1,45247423601.0417,1Znu70
"C6_ME02_FX02_VALUE","17/Nov/2023 10:09:59",32.8559,1,45247423601.0417,h7pld9
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:09:59",0,1,45247423601.0417,ZkgMBj
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:09:59",13.41179,1,45247423601.0417,RZ5jp/
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:01",-0.2893519,1,45247423624.3634,IY1Z+w
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:01",33.17057,1,45247423624.3634,Xgkyey
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:01",0,1,45247423624.3634,lDk+wg
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:01",12.08528,1,45247423624.3634,PdNXsP
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:03",-0.2893519,1,45247423647.6736,UE5+14
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:03",32.75824,1,45247423647.6736,dMjmz+
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:03",0,1,45247423647.6736,Vq8jkK
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:03",13.36102,1,45247423647.6736,3pB8sp
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:05",-0.2893519,1,45247423670.9954,d4GRXx
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:05",32.56293,1,45247423670.9954,+K/1c0
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:05",0,1,45247423670.9954,FE+pC3
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:05",14.76397,1,45247423670.9954,hMsFQB
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:07",-0.2893519,1,45247423694.3171,BCgt0h
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:07",32.72027,1,45247423694.3171,8KADyA
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:07",0,1,45247423694.3171,jcG5Zd
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:07",16.1702,1,45247423694.3171,o5Fjps
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:09",-0.2893519,1,45247423717.6273,07qvvU
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:09",32.87218,1,45247423717.6273,hq5qND
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:09",0,1,45247423717.6273,wuPjdh
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:09",16.2394,1,45247423717.6273,4sniWp
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:11",-0.8680556,1,45247423740.9491,Sx+FHV
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:11",32.89388,1,45247423740.9491,c+YFZ+
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:11",0,1,45247423740.9491,u5Hb74
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:11",16.70445,1,45247423740.9491,A/6116
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:13",-0.2893519,1,45247423764.2708,vXEuCR
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:13",33.05121,1,45247423764.2708,3BrsJW
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:13",0,1,45247423764.2708,s9qYAC
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:13",16.97127,1,45247423764.2708,IFLNDw
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:15",-0.2893519,1,45247423787.581,5TSUcX
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:15",33.63715,1,45247423787.581,3uEWER
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:15",0,1,45247423787.581,yIOchQ
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:15",15.19246,1,45247423787.581,0FlIpM
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:17",-0.2893519,1,45247423810.8912,qnxPot
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:17",33.41471,1,45247423810.8912,h+CW58
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:17",0,1,45247423810.8912,iPgkum
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:17",13.92383,1,45247423810.8912,Auwkr2
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:19",-0.8680556,1,45247423834.2014,S36/Mx
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:19",32.99696,1,45247423834.2014,Uen9CE
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:19",0,1,45247423834.2014,V1Wl2U
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:19",13.87872,1,45247423834.2014,4UwZJF
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:21",-0.2893519,1,45247423857.5,W1Gz3D
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:21",32.77452,1,45247423857.5,UWbY7D
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:21",0,1,45247423857.5,c4yVLx
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:21",15.16593,1,45247423857.5,wTVEDY
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:23",-0.8680556,1,45247423880.8218,/3NLb3
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:23",33.23568,1,45247423880.8218,QXvLPL
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:23",0,1,45247423880.8218,waH3O1
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:23",14.01208,1,45247423880.8218,E7d9SY
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:25",-0.2893519,1,45247423904.1319,qf/z+f
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:25",33.2628,1,45247423904.1319,W2qLyP
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:25",0,1,45247423904.1319,4ghJDw
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:25",13.34855,1,45247423904.1319,9PeHQh
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:27",-0.2893519,1,45247423927.4537,z2IhpR
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:27",33.14887,1,45247423927.4537,K3rsjW
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:27",0,1,45247423927.4537,ZMWZE2
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:27",12.63628,1,45247423927.4537,xClkwi
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:29",-0.2893519,1,45247423950.7639,+GFJNB
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:29",33.07291,1,45247423950.7639,oh74Gq
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:29",0,1,45247423950.7639,zlcgEY
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:29",12.06407,1,45247423950.7639,GuA9pr
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:31",-0.2893519,1,45247423974.0856,AFPzbT
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:31",32.88303,1,45247423974.0856,cHdSsU
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:31",0,1,45247423974.0856,XUNwqu
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:31",11.95463,1,45247423974.0856,PIeTnC
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:33",-0.2893519,1,45247423997.4074,7cU0K2
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:33",32.75824,1,45247423997.4074,PpB76l
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:33",0,1,45247423997.4074,GhObLn
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:33",12.90459,1,45247423997.4074,aVU1Jo
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:35",-0.8680556,1,45247424020.6944,bKwukq
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:35",33.00781,1,45247424020.6944,jrjV/w
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:35",0,1,45247424020.6944,aRC7jA
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:35",12.80734,1,45247424020.6944,qn7FVN
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:37",-0.2893519,1,45247424044.0046,zmkfjN
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:37",32.61176,1,45247424044.0046,ymcRxq
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:37",0,1,45247424044.0046,oJ1YuJ
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:37",14.33648,1,45247424044.0046,+Y4wf/
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:39",-0.2893519,1,45247424067.3032,V2JzY3
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:39",32.82877,1,45247424067.3032,PYLSHk
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:39",0,1,45247424067.3032,Pdr7MH
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:39",14.84066,1,45247424067.3032,bxQAuC
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:41",-0.2893519,1,45247424090.6134,1yZjUz
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:41",32.94271,1,45247424090.6134,N5wfH/
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:41",0,1,45247424090.6134,DA7H5s
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:41",15.24843,1,45247424090.6134,OLK1Uf
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:43",-0.2893519,1,45247424113.9352,hvanRU
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:43",33.07834,1,45247424113.9352,PhQEXg
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:43",0,1,45247424113.9352,GUO9v8
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:43",14.94427,1,45247424113.9352,/b0LCn
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:45",-0.8680556,1,45247424137.2454,8pHpIJ
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:45",32.99696,1,45247424137.2454,3SXLQ+
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:45",0,1,45247424137.2454,0ZiKLJ
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:45",15.18802,1,45247424137.2454,riAmwP
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:47",-0.2893519,1,45247424160.5671,MZjphu
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:47",32.7908,1,45247424160.5671,h68NUQ
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:47",0,1,45247424160.5671,biRVDT
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:47",15.34133,1,45247424160.5671,hSGe2o
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:49",-0.2893519,1,45247424183.8773,EzlyTH
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:49",32.86133,1,45247424183.8773,9i5akm
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:49",0,1,45247424183.8773,TXS+4b
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:49",15.43033,1,45247424183.8773,EAAuGK
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:52",-0.8680556,1,45247424207.1875,a4jByd
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:52",33.6046,1,45247424207.1875,vGv3m/
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:52",0,1,45247424207.1875,y+/vCI
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:52",13.14041,1,45247424207.1875,9Cww6w
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:54",-0.8680556,1,45247424230.5208,uXheHF
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:54",33.35503,1,45247424230.5208,CoIXd+
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:54",0,1,45247424230.5208,YX+wko
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:54",12.01446,1,45247424230.5208,SNVDeE
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:56",-0.8680556,1,45247424253.831,uqK7Ri
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:56",33.03494,1,45247424253.831,8vuq1b
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:56",0,1,45247424253.831,BRqrKR
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:56",11.52389,1,45247424253.831,rEu41H
"C6_ME02_FX01_VALUE","17/Nov/2023 10:10:58",-0.8680556,1,45247424277.1759,gj+srL
"C6_ME02_FX02_VALUE","17/Nov/2023 10:10:58",33.16515,1,45247424277.1759,2UT7zo
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:10:58",0,1,45247424277.1759,kSimpP
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:10:58",11.43402,1,45247424277.1759,VWkefF
"C6_ME02_FX01_VALUE","17/Nov/2023 10:11:00",-0.2893519,1,45247424300.4861,vr4N37
"C6_ME02_FX02_VALUE","17/Nov/2023 10:11:00",32.76367,1,45247424300.4861,RVSV56
"PID_WashPump_Output_Output_Ref","17/Nov/2023 10:11:00",0,1,45247424300.4861,SbREfA
"PID_AirFlow_Output_Output_Ref","17/Nov/2023 10:11:00",11.79678,1,45247424300.4861,3DJ+ag
