"VarName","TimeString","VarValue","Validity","Time_ms","Checksum"
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:57",-3.90625E-03,1,45247383299.4444,IZTvaG
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:57",8.68082E-04,1,45247383299.4444,HyYnEF
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:59",-3.90625E-03,1,45247383322.7199,YXUfsZ
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:59",8.68082E-04,1,45247383322.7199,UYLWvj
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:01",-3.90625E-03,1,45247383346.0301,NBXqij
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:01",1.085043E-03,1,45247383346.0301,pqvkFv
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:03",-3.90625E-03,1,45247383369.3056,3eIgye
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:03",1.085043E-03,1,45247383369.3056,HFirE3
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:05",-3.90625E-03,1,45247383392.6042,1Ct90S
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:05",8.68082E-04,1,45247383392.6042,JCSSBx
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:07",-3.90625E-03,1,45247383415.9028,AS2U+I
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:07",1.085043E-03,1,45247383415.9028,yhdnpt
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:09",-3.90625E-03,1,45247383439.2014,E2qAWc
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:09",1.085043E-03,1,45247383439.2014,HofHGu
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:11",0.3947483,1,45247383462.4884,di9Nph
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:11",0.3765191,1,45247383462.4884,Bdl8KE
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:13",0.6286892,1,45247383485.787,Qo8/sH
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:13",0.59375,1,45247383485.787,CTwVY4
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:15",0.7701823,1,45247383509.0972,yvGNd2
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:15",0.7690972,1,45247383509.0972,LGTf/g
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:17",0.8493924,1,45247383532.419,FCt5DL
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:17",0.8493924,1,45247383532.419,XBVB9y
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:19",0.8630642,1,45247383555.706,JQe8XP
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:19",0.8674046,1,45247383555.706,L8gBq6
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:21",0.8548177,1,45247383579.0162,iODdjd
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:21",0.859158,1,45247383579.0162,00rGkM
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:23",0.8504775,1,45247383602.3032,PScVvk
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:23",0.8550347,1,45247383602.3032,JtcfMI
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:25",0.8476563,1,45247383625.6019,ljealz
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:25",0.8522135,1,45247383625.6019,hrWvv6
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:27",0.8452691,1,45247383648.9005,19kzya
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:27",0.8502604,1,45247383648.9005,W7cca5
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:29",0.843316,1,45247383672.1991,a+R8Qq
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:29",0.8478733,1,45247383672.1991,yg0sXz
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:31",0.8411458,1,45247383695.5093,LHPlzo
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:31",0.8459202,1,45247383695.5093,Xejqpv
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:33",0.8396267,1,45247383718.7963,9Z2baT
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:33",0.844401,1,45247383718.7963,yGvFDd
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:35",0.8385417,1,45247383742.0949,INnWhI
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:35",0.843316,1,45247383742.0949,bUAeeu
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:37",0.8374566,1,45247383765.382,L8QZdh
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:37",0.8422309,1,45247383765.382,dff1Mq
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:39",0.8361545,1,45247383788.6806,z8rNLV
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:39",0.8411459,1,45247383788.6806,16HIhp
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:41",0.8352864,1,45247383812.0023,Pt3/RN
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:41",0.8402778,1,45247383812.0023,ONUlnK
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:43",0.8344184,1,45247383835.3009,bdjvrH
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:43",0.8394097,1,45247383835.3009,LWDRv3
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:45",0.8339844,1,45247383858.6111,Vereyg
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:45",0.8385416,1,45247383858.6111,imkoLj
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:47",0.8331164,1,45247383881.9213,7hZv2z
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:47",0.8378906,1,45247383881.9213,grc599
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:49",0.8324653,1,45247383905.1968,940bvk
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:49",0.8370225,1,45247383905.1968,VIA7ku
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:51",0.8315972,1,45247383928.4722,MJRWD8
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:51",0.8361546,1,45247383928.4722,HUuiMS
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:53",0.8311632,1,45247383951.7593,qyEyE9
"C6_ME02_PX02_VALUE","17/Nov/2023 09:12:53",0.8357205,1,45247383951.7593,zSq5ew
"C6_ME02_PX01_VALUE","17/Nov/2023 09:12:55",0.8302951,1,45247383975.0694,zipIvE
